symbol,name,source,adjust,download_method,fallback_used,cache_file,start_date,end_date,row_count,abnormal_return_count,max_abs_return,max_return_date,possible_adjustment_issue,audit_status,audit_reason
159871,有色ETF银华,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159871.csv,2021-03-31,2026-05-12,1237,1,0.48774849745723525,2026-02-09,True,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159339,A500ETF银华,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159339.csv,2024-10-15,2026-05-12,381,0,0.08919202518363056,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
510510,中证500ETF广发,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\510510.csv,2019-01-02,2026-05-12,1781,0,0.10005920663114276,2024-09-30,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
516090,新能源ETF易方达,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\516090.csv,2021-03-19,2026-05-12,1244,1,0.4852345107122178,2021-11-29,True,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
516080,创新药ETF易方达,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\516080.csv,2021-02-23,2026-05-12,1263,0,0.09980806142034537,2024-09-30,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
560450,电力ETF天弘,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\560450.csv,2026-04-30,2026-05-12,6,0,0.020181634712411523,2026-05-06,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
516000,大数据ETF华夏,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\516000.csv,2021-03-01,2026-05-12,1259,0,0.10026385224274392,2024-10-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159887,银行ETF富国,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159887.csv,2021-05-20,2026-05-12,1205,0,0.058375634517766506,2024-10-09,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
516920,芯片ETF汇添富,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\516920.csv,2021-08-16,2026-05-12,1144,0,0.10023584905660377,2025-08-22,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159158,电力ETF景顺,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159158.csv,2026-01-27,2026-05-12,66,0,0.04299065420560755,2026-03-24,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159300,沪深300ETF富国,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159300.csv,2024-06-05,2026-05-12,467,1,2.5580678314491267,2024-06-25,True,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159552,中证2000增强ETF招商,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159552.csv,2024-06-28,2026-05-12,450,0,0.10026917900403765,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159141,科创创业人工智能ETF永赢,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159141.csv,2025-12-11,2026-05-12,97,0,0.08223350253807116,2026-04-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159242,创业板人工智能ETF大成,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159242.csv,2025-07-24,2026-05-12,191,0,0.0953678474114441,2025-09-04,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159107,创业板软件ETF富国,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159107.csv,2025-09-22,2026-05-12,149,0,0.12712712712712704,2026-01-12,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159358,中证A500ETF大成,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159358.csv,2024-11-29,2026-05-12,348,0,0.09163346613545809,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
588480,科创创业人工智能ETF中金,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\588480.csv,2026-05-12,2026-05-12,1,0,,,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
515370,光伏ETF华夏,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\515370.csv,2025-11-18,2026-05-12,114,0,0.08349900596421489,2026-01-23,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
515100,红利低波100ETF景顺,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\515100.csv,2020-07-03,2026-05-12,1418,1,0.2564252336448598,2023-12-21,True,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
516570,化工行业ETF易方达,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\516570.csv,2021-06-18,2026-05-12,1185,0,0.1004566210045662,2024-10-09,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
561330,矿业ETF国泰,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\561330.csv,2022-11-01,2026-05-12,853,0,0.09987463435018795,2026-02-02,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159996,家电ETF国泰,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159996.csv,2020-03-16,2026-05-12,1491,0,0.09963099630996308,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159671,稀有金属ETF工银,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159671.csv,2023-03-10,2026-05-12,766,0,0.10014104372355426,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159875,新能源ETF嘉实,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159875.csv,2021-08-17,2026-05-12,1143,0,0.10060362173038229,2024-10-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159864,光伏ETF国泰,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159864.csv,2021-08-10,2026-05-12,1148,0,0.10065645514223198,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159350,深证50ETF富国,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159350.csv,2023-12-11,2026-05-12,582,0,0.10040160642570273,2024-10-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
515210,钢铁ETF国泰,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\515210.csv,2020-03-02,2026-05-12,1501,0,0.10000000000000009,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159663,机床ETF华夏,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159663.csv,2022-10-26,2026-05-12,857,0,0.10059880239520957,2024-09-30,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159929,医药ETF汇添富,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159929.csv,2019-01-02,2026-05-12,1781,0,0.09992962702322306,2024-10-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
562950,消费电子ETF易方达,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\562950.csv,2022-01-20,2026-05-12,1039,0,0.10041265474552974,2024-10-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
512560,军工ETF易方达,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\512560.csv,2019-01-02,2026-05-12,1779,1,0.489646772228989,2021-11-15,True,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
510360,沪深300ETF广发,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\510360.csv,2019-01-02,2026-05-12,1781,0,0.09971098265895972,2024-09-30,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
588940,科创50ETF富国,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\588940.csv,2025-06-03,2026-05-12,228,0,0.1594202898550725,2025-08-22,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
562930,软件ETF易方达,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\562930.csv,2023-06-05,2026-05-12,709,0,0.10072992700729921,2024-10-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
513800,日本东证指数ETF南方,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\513800.csv,2019-06-25,2026-05-12,1667,0,0.09992706053975198,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
560770,机器人ETF招商,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\560770.csv,2025-09-01,2026-05-12,164,0,0.06020066889632103,2026-04-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159695,通信ETF嘉实,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159695.csv,2023-05-10,2026-05-12,727,0,0.10037878787878785,2024-09-30,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
561170,绿色电力ETF富国,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\561170.csv,2023-03-16,2026-05-12,762,0,0.06421232876712324,2024-10-09,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
589100,科创芯片ETF国泰,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\589100.csv,2025-04-07,2026-05-12,265,0,0.1304713804713804,2025-08-22,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
588240,科创200ETF鹏华,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\588240.csv,2025-02-25,2026-05-12,293,0,0.132172131147541,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
588870,科创50ETF汇添富,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\588870.csv,2025-01-27,2026-05-12,308,0,0.1164556962025316,2025-08-22,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159930,能源ETF汇添富,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159930.csv,2019-01-02,2026-05-12,1781,0,0.10029498525073755,2020-02-03,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159890,云计算ETF招商,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159890.csv,2021-04-02,2026-05-12,1235,0,0.10016977928692694,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
515650,消费50ETF富国,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\515650.csv,2019-11-11,2026-05-12,1574,0,0.09999999999999998,2020-02-03,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159243,创业板人工智能ETF招商,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159243.csv,2026-01-05,2026-05-12,82,0,0.13187855787476277,2026-01-12,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159212,深100ETF南方,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159212.csv,2025-04-09,2026-05-12,263,0,0.04646017699115035,2026-04-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
588400,科创创业ETF嘉实,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\588400.csv,2021-07-05,2026-05-12,1174,0,0.19964973730297753,2024-10-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
516110,汽车ETF国泰,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\516110.csv,2021-05-07,2026-05-12,1214,0,0.10015527950310554,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
561360,石油ETF国泰,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\561360.csv,2023-10-31,2026-05-12,611,0,0.10025220680958391,2026-03-02,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159373,创业板50ETF嘉实,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159373.csv,2025-02-10,2026-05-12,304,0,0.11966701352757547,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
561300,沪深300增强ETF国泰,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\561300.csv,2021-12-10,2026-05-12,1067,0,0.09247027741083214,2024-09-27,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159880,有色ETF鹏华,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159880.csv,2021-03-25,2026-05-12,1241,0,0.09999999999999998,2024-10-09,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
512810,军工ETF华宝,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\512810.csv,2019-01-02,2026-05-12,1781,1,0.4920634920634921,2025-06-23,True,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
562310,沪深300成长ETF银华,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\562310.csv,2022-09-09,2026-05-12,884,0,0.10027100271002709,2024-09-30,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
589230,科创人工智能ETF南方,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\589230.csv,2026-02-02,2026-05-12,62,0,0.07222914072229125,2026-04-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
516370,电力ETF汇添富,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\516370.csv,2026-04-03,2026-05-12,24,0,0.021299254526091715,2026-04-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159307,红利低波100ETF博时,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159307.csv,2024-04-25,2026-05-12,493,0,0.07215541165587425,2024-10-09,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
512720,计算机ETF国泰,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\512720.csv,2019-08-16,2026-05-12,1629,0,0.10036832412523033,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
561100,消费电子ETF富国,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\561100.csv,2022-02-08,2026-05-12,1031,0,0.10070921985815606,2024-09-30,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
589960,科创新能源ETF易方达,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\589960.csv,2025-09-22,2026-05-12,149,0,0.0934744268077603,2026-01-23,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
516860,金融科技ETF博时,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\516860.csv,2021-10-11,2026-05-12,1111,0,0.10042735042735029,2024-10-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
589660,科创综指ETF南方,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\589660.csv,2025-03-05,2026-05-12,287,0,0.1290661070304302,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
562570,信创ETF华夏,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\562570.csv,2024-04-30,2026-05-12,490,0,0.10022779043280172,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159665,半导体龙头ETF工银,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159665.csv,2023-01-06,2026-05-12,806,0,0.10018726591760307,2024-10-18,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
515010,证券ETF华夏,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\515010.csv,2019-11-07,2026-05-12,1576,0,0.1001564945226916,2020-07-06,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
510630,消费ETF华夏,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\510630.csv,2019-01-02,2026-05-12,1780,1,0.7522530482417389,2021-04-26,True,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
588920,科创芯片ETF鹏华,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\588920.csv,2025-07-28,2026-05-12,189,0,0.15449202350965563,2025-08-22,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159146,电力ETF华宝,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159146.csv,2026-01-20,2026-05-12,71,0,0.03977798334875127,2026-03-24,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
520870,巴西ETF易方达,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\520870.csv,2025-11-13,2026-05-12,117,0,0.10034013605442182,2026-01-29,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
512140,电力ETF华安,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\512140.csv,2026-05-11,2026-05-12,2,0,0.011753183153770719,2026-05-12,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
516840,N汽车ETF南方,akshare.fund_etf_hist_sina,unknown,akshare_sina,False,data\cache\516840.csv,2026-05-13,2026-05-13,1,0,,,False,warning_unknown_adjustment,source does not expose an explicit qfq/hfq/none adjustment label
588700,科创医药ETF嘉实,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\588700.csv,2024-01-05,2026-05-12,564,0,0.18695106649937254,2024-09-30,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
588150,科创50ETF南方,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\588150.csv,2021-12-20,2026-05-12,1061,2,0.20076481835564053,2024-09-30,True,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159587,粮食ETF广发,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159587.csv,2024-08-21,2026-05-12,411,0,0.10008779631255482,2025-04-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159507,通信ETF广发,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159507.csv,2023-06-21,2026-05-12,695,0,0.10009718172983484,2024-10-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159193,新能源电池ETF银华,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159193.csv,2026-05-06,2026-05-12,5,0,0.01949317738791434,2026-05-11,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
589630,科创综指ETF国泰,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\589630.csv,2025-03-12,2026-05-12,282,0,0.13481953290870485,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159362,A500ETF工银,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159362.csv,2024-12-02,2026-05-12,347,0,0.08906882591093113,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159546,集成电路ETF国泰,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159546.csv,2023-10-20,2026-05-12,618,0,0.10057142857142853,2024-09-30,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
515260,电子ETF华宝,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\515260.csv,2020-07-31,2026-05-12,1398,1,0.49881796690307323,2025-09-15,True,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
563080,中证A50ETF易方达,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\563080.csv,2024-03-18,2026-05-12,519,0,0.10036832412523022,2024-09-30,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159139,科创创业人工智能ETF华泰柏瑞,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159139.csv,2025-12-19,2026-05-12,91,0,0.08268482490272366,2026-04-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
516880,光伏ETF银华,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\516880.csv,2021-01-18,2026-05-12,1284,0,0.10050251256281395,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159971,创业板ETF富国,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159971.csv,2019-07-02,2026-05-12,1660,2,0.503493246390312,2025-12-02,True,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
561350,中证500ETF国泰,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\561350.csv,2021-09-01,2026-05-12,1132,0,0.09950859950859958,2024-09-30,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159526,机器人ETF嘉实,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159526.csv,2024-04-24,2026-05-12,494,0,0.10020876826722347,2024-09-30,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
562360,机器人ETF银华,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\562360.csv,2021-10-15,2026-05-12,1107,0,0.1007194244604317,2024-09-30,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
588110,科创成长ETF广发,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\588110.csv,2023-08-31,2026-05-12,648,0,0.19979716024340788,2024-10-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
562510,旅游ETF华夏,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\562510.csv,2021-12-30,2026-05-12,1053,0,0.1007194244604317,2024-09-30,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159590,软件ETF汇添富,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159590.csv,2024-11-06,2026-05-12,365,0,0.10037523452157604,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159839,生物医药ETF汇添富,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159839.csv,2021-02-22,2026-05-12,1264,0,0.10079575596816981,2024-10-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159133,化工ETF天弘,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159133.csv,2025-11-25,2026-05-12,109,0,0.0593013809910643,2026-02-02,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159356,A500ETF万家,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159356.csv,2024-12-06,2026-05-12,343,0,0.08426395939086295,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
560320,N食品ETF富国,akshare.fund_etf_hist_sina,unknown,akshare_sina,False,data\cache\560320.csv,2026-05-13,2026-05-13,1,0,,,False,warning_unknown_adjustment,source does not expose an explicit qfq/hfq/none adjustment label
515060,房地产ETF华夏,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\515060.csv,2020-01-03,2026-05-12,1536,0,0.10041841004184104,2022-11-29,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
562970,光伏ETF易方达,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\562970.csv,2024-11-07,2026-05-12,364,0,0.10050251256281417,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159635,基建ETF华夏,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159635.csv,2022-07-12,2026-05-12,927,0,0.0974499089253188,2024-10-09,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159359,A500ETF华安,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159359.csv,2024-12-02,2026-05-12,347,0,0.08366935483870963,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
561990,沪深300增强ETF招商,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\561990.csv,2021-12-10,2026-05-12,1067,0,0.09503695881731777,2024-10-09,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159205,创业板ETF东财,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159205.csv,2025-06-12,2026-05-12,221,0,0.07073715562174243,2025-09-05,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
588100,科创信息ETF嘉实,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\588100.csv,2022-05-27,2026-05-12,958,1,0.20043811610076667,2024-09-30,True,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
516970,基建ETF广发,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\516970.csv,2021-07-05,2026-05-12,1174,0,0.09454191033138404,2024-09-30,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
561550,中证500增强ETF华泰柏瑞,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\561550.csv,2021-12-10,2026-05-12,1067,0,0.09990205680705178,2024-10-09,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159782,双创50ETF银华,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159782.csv,2021-07-07,2026-05-12,1172,1,0.20000000000000018,2024-10-08,True,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159908,创业板ETF博时,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159908.csv,2019-01-02,2026-05-12,1781,0,0.19980506822612099,2024-10-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
588360,科创创业ETF国泰,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\588360.csv,2021-07-06,2026-05-12,1173,0,0.19999999999999996,2024-09-30,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159806,新能源车ETF国泰,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159806.csv,2020-03-20,2026-05-12,1487,1,0.663623595505618,2022-01-14,True,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159360,A500ETF天弘,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159360.csv,2024-11-28,2026-05-12,349,0,0.08682634730538918,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159572,创业板200ETF易方达,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159572.csv,2023-12-25,2026-05-12,572,1,0.20045300113250297,2024-09-30,True,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
588770,科创信息ETF摩根,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\588770.csv,2025-03-24,2026-05-12,274,0,0.11712511091393063,2025-08-22,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
589120,科创创新药ETF汇添富,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\589120.csv,2025-09-19,2026-05-12,150,0,0.0771028037383179,2025-10-31,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
